90 0  50000
90 0  1
289
           290              5            210      438.3862            0
           330              5            210      345.0698            0
           370              5            210      221.1007            0
           410              5            210      138.2021            0
           450              5            210      27.01075            0
           490              5            210      6.181924            0
           530              5            210     -14.43731            0
          -110             45            210     -40.65502            0
           -70             45            210     -15.21429            0
  -29.99999619             45            210       32.6249            0
   10.00000191             45            210      116.4695            0
   50.00000763             45            210      203.3224            0
   90.00000763             45            210      307.7586            0
           130             45            210      458.7509            0
           170             45            210      561.6146            0
           210             45            210      619.4142            0
           250             45            210      593.6008            0
           290             45            210      533.0598            0
           330             45            210       400.228            0
           370             45            210      249.4346            0
           410             45            210      149.1786            0
           450             45            210      85.16685            0
           490             45            210      8.787721            0
           530             45            210     -32.48045            0
          -110             85            210     -98.41736            0
           -70             85            210     -42.79357            0
  -29.99999619             85            210     -6.660503            0
   10.00000191             85            210      97.47456            0
   50.00000763             85            210       198.277            0
   90.00000763             85            210      360.8909            0
           130             85            210      527.1333            0
           170             85            210      651.8993            0
           210             85            210      742.4229            0
           250             85            210      725.9228            0
           290             85            210      633.1751            0
           330             85            210      466.5579            0
           370             85            210      323.3297            0
           410             85            210      165.0852            0
           450             85            210       76.7909            0
           490             85            210     -5.102004            0
           530             85            210     -26.43338            0
          -110            125            210     -115.2361            0
           -70            125            210     -63.17115            0
  -29.99999619            125            210      9.053406            0
   10.00000191            125            210      125.5422            0
   50.00000763            125            210      282.4543            0
   90.00000763            125            210      468.1735            0
           130            125            210      626.1562            0
           170            125            210      796.3246            0
           210            125            210      979.1749            0
           250            125            210      988.1582            0
           290            125            210      781.8682            0
           330            125            210      590.6722            0
           370            125            210      410.2829            0
           410            125            210      164.3501            0
           450            125            210      59.21369            0
           490            125            210      3.019733            0
           530            125            210     -64.24819            0
          -110            165            210     -105.4362            0
           -70            165            210     -34.84305            0
  -29.99999619            165            210      40.03961            0
   10.00000191            165            210      161.2454            0
   50.00000763            165            210      354.0582            0
   90.00000763            165            210      540.4635            0
           130            165            210      781.0511            0
           170            165            210      961.1013            0
           210            165            210      1142.418            0
           250            165            210      1227.106            0
           290            165            210      968.2578            0
           330            165            210      730.5502            0
           370            165            210      511.4818            0
           410            165            210      259.2436            0
           450            165            210      105.9032            0
           490            165            210     -16.88785            0
           530            165            210     -65.57456            0
          -110            205            210     -94.47252            0
           -70            205            210     -46.00859            0
  -29.99999619            205            210      50.44161            0
   10.00000191            205            210      248.4637            0
   50.00000763            205            210      490.5825            0
   90.00000763            205            210      724.0897            0
           130            205            210      884.6768            0
           170            205            210      1025.383            0
           210            205            210      1173.933            0
           250            205            210      1237.161            0
           290            205            210      1077.939            0
           330            205            210       866.066            0
           370            205            210       608.803            0
           410            205            210      370.4512            0
           450            205            210      153.9185            0
           490            205            210      7.288016            0
           530            205            210     -57.30842            0
          -110            245            210     -92.51307            0
           -70            245            210     -41.21235            0
  -29.99999619            245            210      65.85889            0
   10.00000191            245            210      322.8981            0
   50.00000763            245            210      644.0815            0
   90.00000763            245            210      933.8689            0
           130            245            210      918.5468            0
           170            245            210      794.8415            0
           210            245            210      818.9037            0
           250            245            210      871.4338            0
           290            245            210      832.3917            0
           330            245            210      891.1868            0
           370            245            210      761.7847            0
           410            245            210      417.7185            0
           450            245            210      163.7883            0
           490            245            210      33.14712            0
           530            245            210     -35.87313            0
          -110            285            210     -140.8034            0
           -70            285            210     -65.56249            0
  -29.99999619            285            210      56.41725            0
   10.00000191            285            210      485.7002            0
   50.00000763            285            210      932.6402            0
   90.00000763            285            210      1101.915            0
           130            285            210      818.1109            0
           170            285            210      519.7213            0
           210            285            210      383.1555            0
           250            285            210      392.0948            0
           290            285            210      601.5906            0
           330            285            210      870.4761            0
           370            285            210      909.0825            0
           410            285            210      594.1667            0
           450            285            210      201.5034            0
           490            285            210     -30.86286            0
           530            285            210      -75.2953            0
          -110            325            210     -189.3155            0
           -70            325            210     -117.7458            0
  -29.99999619            325            210       137.337            0
   10.00000191            325            210      762.6557            0
   50.00000763            325            210      1446.804            0
   90.00000763            325            210      1378.286            0
           130            325            210       692.781            0
           170            325            210      161.1703            0
           210            325            210      31.18497            0
           250            325            210      11.25787            0
           290            325            210       301.359            0
           330            325            210      800.0761            0
           370            325            210      1182.799            0
           410            325            210      820.0713            0
           450            325            210      224.4424            0
           490            325            210     -56.34702            0
           530            325            210     -108.9816            0
          -110            365            210     -177.8069            0
           -70            365            210       -91.519            0
  -29.99999619            365            210      216.8856            0
   10.00000191            365            210      1060.244            0
   50.00000763            365            210      1519.329            0
   90.00000763            365            210      1179.217            0
           130            365            210       321.363            0
           170            365            210     -87.61727            0
           210            365            210     -56.35057            0
           250            365            210     -68.35873            0
           290            365            210     -143.9132            0
           330            365            210      395.6128            0
           370            365            210      1203.175            0
           410            365            210      1131.505            0
           450            365            210      389.0678            0
           490            365            210      -10.2966            0
           530            365            210     -146.8861            0
          -110            405            210     -223.4909            0
           -70            405            210     -152.3797            0
  -29.99999619            405            210      226.3065            0
   10.00000191            405            210      4159.466            0
   50.00000763            405            210      4331.378            0
   90.00000763            405            210       474.257            0
           130            405            210     -149.1935            0
           170            405            210      38.80729            0
           210            405            210      7145.953            0
           250            405            210      7169.143            0
           290            405            210      11.08912            0
           330            405            210       76.6867            0
           370            405            210       4026.73            0
           410            405            210      4273.343            0
           450            405            210      699.9931            0
           490            405            210     -45.87914            0
           530            405            210     -217.6375            0
          -110            445            210     -230.4093            0
           -70            445            210     -293.1291            0
  -29.99999619            445            210     -41.44545            0
   10.00000191            445            210      3908.211            0
   50.00000763            445            210      3886.397            0
   90.00000763            445            210     -133.2993            0
           130            445            210     -506.6793            0
           170            445            210     -47.49887            0
           210            445            210      7601.451            0
           250            445            210      7580.679            0
           290            445            210     -162.3324            0
           330            445            210     -378.0972            0
           370            445            210      3452.801            0
           410            445            210      4024.233            0
           450            445            210       3647.56            0
           490            445            210     -19.87895            0
           530            445            210     -295.3344            0
          -110            485            210     -199.9731            0
           -70            485            210     -308.9848            0
  -29.99999619            485            210     -257.0774            0
   10.00000191            485            210      3242.729            0
   50.00000763            485            210      3188.736            0
   90.00000763            485            210      -428.863            0
           130            485            210     -617.5128            0
           170            485            210     -498.7913            0
           210            485            210      219.4021            0
           250            485            210      204.4857            0
           290            485            210     -561.7128            0
           330            485            210     -670.5022            0
           370            485            210     -250.0401            0
           410            485            210      3192.305            0
           450            485            210      3523.908            0
           490            485            210     -153.6034            0
           530            485            210      -331.621            0
          -110            525            210     -186.2626            0
           -70            525            210     -302.9808            0
  -29.99999619            525            210     -361.9329            0
   10.00000191            525            210     -222.2757            0
   50.00000763            525            210      -318.973            0
   90.00000763            525            210     -520.8183            0
           130            525            210     -525.9828            0
           170            525            210     -561.3172            0
           210            525            210     -572.3359            0
           250            525            210     -538.4882            0
           290            525            210     -576.3582            0
           330            525            210     -551.7147            0
           370            525            210     -635.5411            0
           410            525            210     -240.3673            0
           450            525            210      3002.248            0
           490            525            210     -303.9767            0
           530            525            210     -305.5359            0
