ID X Y Z Length
538 190.00000000 310.00000000  70.00000000 500.00000000
539 190.00000000 310.00000000  70.00000000 500.00000000
540 190.00000000 310.00000000  70.00000000 500.00000000
541 190.00000000 270.00000000  70.00000000 500.00000000
542 190.00000000 270.00000000  70.00000000 500.00000000
543 190.00000000 270.00000000  70.00000000 500.00000000
544 190.00000000 270.00000000  70.00000000 500.00000000
545 190.00000000 270.00000000  70.00000000 500.00000000
546 190.00000000 270.00000000  70.00000000 500.00000000
547 190.00000000 270.00000000  70.00000000 500.00000000
548 190.00000000 270.00000000  70.00000000 500.00000000
549 190.00000000 270.00000000  70.00000000 500.00000000
550 190.00000000 270.00000000  70.00000000 500.00000000
551 190.00000000 270.00000000  70.00000000 500.00000000
552 190.00000000 270.00000000  70.00000000 500.00000000
553 190.00000000 270.00000000  70.00000000 500.00000000
554 190.00000000 270.00000000  70.00000000 500.00000000
555 190.00000000 270.00000000  70.00000000 500.00000000
556 190.00000000 270.00000000  70.00000000 500.00000000
557 190.00000000 270.00000000  70.00000000 500.00000000
558 190.00000000 270.00000000  70.00000000 500.00000000
559 190.00000000 270.00000000  70.00000000 500.00000000
560 190.00000000 270.00000000  70.00000000 500.00000000
561 190.00000000 270.00000000  70.00000000 500.00000000
562 190.00000000 270.00000000  70.00000000 500.00000000
563 190.00000000 270.00000000  70.00000000 500.00000000
564 190.00000000 270.00000000  70.00000000 500.00000000
565 190.00000000 270.00000000  70.00000000 500.00000000
566 190.00000000 270.00000000  70.00000000 500.00000000
567 190.00000000 270.00000000  70.00000000 500.00000000
568 190.00000000 270.00000000  70.00000000 500.00000000
569 190.00000000 270.00000000  70.00000000 500.00000000
570 190.00000000 270.00000000  70.00000000 500.00000000
571 190.00000000 270.00000000  70.00000000 500.00000000
572 190.00000000 270.00000000  70.00000000 500.00000000
573 190.00000000 270.00000000  70.00000000 500.00000000
574 190.00000000 270.00000000  70.00000000 500.00000000
575 190.00000000 270.00000000  70.00000000 500.00000000
576 190.00000000 270.00000000  70.00000000 500.00000000
577 190.00000000 270.00000000  70.00000000 500.00000000
578 190.00000000 270.00000000  70.00000000 500.00000000
579 190.00000000 270.00000000  70.00000000 500.00000000
580 190.00000000 270.00000000  70.00000000 500.00000000
581 190.00000000 270.00000000  70.00000000 500.00000000
582 190.00000000 270.00000000  70.00000000 500.00000000
583 190.00000000 270.00000000  70.00000000 500.00000000
584 190.00000000 270.00000000  70.00000000 500.00000000
585 190.00000000 270.00000000  70.00000000 500.00000000
586 190.00000000 270.00000000  70.00000000 500.00000000
587 190.00000000 270.00000000  70.00000000 500.00000000
588 190.00000000 270.00000000  70.00000000 500.00000000
589 190.00000000 270.00000000  70.00000000 500.00000000
590 190.00000000 270.00000000  70.00000000 500.00000000
591 190.00000000 270.00000000  70.00000000 500.00000000
592 190.00000000 270.00000000  70.00000000 500.00000000
593 190.00000000 270.00000000  70.00000000 500.00000000
594 190.00000000 270.00000000  70.00000000 500.00000000
595 190.00000000 270.00000000  70.00000000 500.00000000
596 190.00000000 270.00000000  70.00000000 500.00000000
597 190.00000000 270.00000000  70.00000000 500.00000000
598 190.00000000 270.00000000  70.00000000 500.00000000
599 190.00000000 270.00000000  70.00000000 500.00000000
600 190.00000000 270.00000000  70.00000000 500.00000000
601 190.00000000 270.00000000  70.00000000 500.00000000
602 190.00000000 270.00000000  70.00000000 500.00000000
603 190.00000000 270.00000000  70.00000000 500.00000000
604 190.00000000 270.00000000  70.00000000 500.00000000
605 190.00000000 270.00000000  70.00000000 500.00000000
606 190.00000000 270.00000000  70.00000000 500.00000000
607 190.00000000 270.00000000  70.00000000 500.00000000
608 190.00000000 270.00000000  70.00000000 500.00000000
609 190.00000000 270.00000000  70.00000000 500.00000000
610 190.00000000 270.00000000  70.00000000 500.00000000
611 190.00000000 270.00000000  70.00000000 500.00000000
612 190.00000000 270.00000000  70.00000000 500.00000000
613 190.00000000 270.00000000  70.00000000 500.00000000
614 190.00000000 270.00000000  70.00000000 500.00000000
615 190.00000000 270.00000000  70.00000000 500.00000000
616 190.00000000 270.00000000  70.00000000 500.00000000
617 190.00000000 270.00000000  70.00000000 500.00000000
618 190.00000000 270.00000000  70.00000000 500.00000000
619 190.00000000 270.00000000  70.00000000 500.00000000
620 190.00000000 270.00000000  70.00000000 500.00000000
621 190.00000000 270.00000000  70.00000000 500.00000000
622 190.00000000 270.00000000  70.00000000 500.00000000
623 190.00000000 270.00000000  70.00000000 500.00000000
624 190.00000000 270.00000000  70.00000000 500.00000000
625 190.00000000 270.00000000  70.00000000 500.00000000
626 190.00000000 270.00000000  70.00000000 500.00000000
627 190.00000000 270.00000000  70.00000000 500.00000000
628 190.00000000 270.00000000  70.00000000 500.00000000
629 190.00000000 270.00000000  70.00000000 500.00000000
630 190.00000000 270.00000000  70.00000000 500.00000000
631 190.00000000 270.00000000  70.00000000 500.00000000
632 190.00000000 270.00000000  70.00000000 500.00000000
633 190.00000000 270.00000000  70.00000000 500.00000000
634 190.00000000 270.00000000  70.00000000 500.00000000
635 190.00000000 270.00000000  70.00000000 500.00000000
636 190.00000000 270.00000000  70.00000000 500.00000000
637 190.00000000 270.00000000  70.00000000 500.00000000
638 190.00000000 270.00000000  70.00000000 500.00000000
639 190.00000000 270.00000000  70.00000000 500.00000000
640 190.00000000 270.00000000  70.00000000 500.00000000
641 190.00000000 270.00000000  70.00000000 500.00000000
642 190.00000000 270.00000000  70.00000000 500.00000000
643 190.00000000 270.00000000  70.00000000 500.00000000
644 190.00000000 270.00000000  70.00000000 500.00000000
645 190.00000000 270.00000000  70.00000000 500.00000000
646 190.00000000 270.00000000  70.00000000 500.00000000
647 190.00000000 270.00000000  70.00000000 500.00000000
648 190.00000000 270.00000000  70.00000000 500.00000000
649 190.00000000 230.00000000  70.00000000 500.00000000
650 190.00000000 230.00000000  70.00000000 500.00000000
651 190.00000000 230.00000000  70.00000000 500.00000000
652 190.00000000 230.00000000  70.00000000 500.00000000
653 190.00000000 230.00000000  70.00000000 500.00000000
654 190.00000000 230.00000000  70.00000000 500.00000000
655 190.00000000 230.00000000  70.00000000 500.00000000
656 190.00000000 230.00000000  70.00000000 500.00000000
657 190.00000000 230.00000000  70.00000000 500.00000000
658 190.00000000 230.00000000  70.00000000 500.00000000
659 190.00000000 230.00000000  70.00000000 500.00000000
660 190.00000000 230.00000000  70.00000000 500.00000000
661 190.00000000 230.00000000  70.00000000 500.00000000
662 190.00000000 230.00000000  70.00000000 500.00000000
663 190.00000000 230.00000000  70.00000000 500.00000000
664 190.00000000 230.00000000  70.00000000 500.00000000
665 190.00000000 230.00000000  70.00000000 500.00000000
666 190.00000000 230.00000000  70.00000000 500.00000000
667 190.00000000 230.00000000  70.00000000 500.00000000
668 190.00000000 230.00000000  70.00000000 500.00000000
669 190.00000000 230.00000000  70.00000000 500.00000000
670 190.00000000 230.00000000  70.00000000 500.00000000
671 190.00000000 230.00000000  70.00000000 500.00000000
672 190.00000000 230.00000000  70.00000000 500.00000000
673 190.00000000 230.00000000  70.00000000 500.00000000
674 190.00000000 230.00000000  70.00000000 500.00000000
675 190.00000000 230.00000000  70.00000000 500.00000000
676 190.00000000 230.00000000  70.00000000 500.00000000
677 190.00000000 230.00000000  70.00000000 500.00000000
678 190.00000000 230.00000000  70.00000000 500.00000000
679 190.00000000 230.00000000  70.00000000 500.00000000
680 190.00000000 230.00000000  70.00000000 500.00000000
681 190.00000000 230.00000000  70.00000000 500.00000000
682 190.00000000 230.00000000  70.00000000 500.00000000
683 190.00000000 230.00000000  70.00000000 500.00000000
684 190.00000000 230.00000000  70.00000000 500.00000000
685 190.00000000 230.00000000  70.00000000 500.00000000
686 190.00000000 230.00000000  70.00000000 500.00000000
687 190.00000000 230.00000000  70.00000000 500.00000000
688 190.00000000 230.00000000  70.00000000 500.00000000
689 190.00000000 230.00000000  70.00000000 500.00000000
690 190.00000000 230.00000000  70.00000000 500.00000000
691 190.00000000 230.00000000  70.00000000 500.00000000
692 190.00000000 230.00000000  70.00000000 500.00000000
693 190.00000000 230.00000000  70.00000000 500.00000000
694 190.00000000 230.00000000  70.00000000 500.00000000
695 190.00000000 230.00000000  70.00000000 500.00000000
696 190.00000000 230.00000000  70.00000000 500.00000000
697 190.00000000 230.00000000  70.00000000 500.00000000
698 190.00000000 230.00000000  70.00000000 500.00000000
699 190.00000000 230.00000000  70.00000000 500.00000000
700 190.00000000 230.00000000  70.00000000 500.00000000
701 190.00000000 230.00000000  70.00000000 500.00000000
702 190.00000000 230.00000000  70.00000000 500.00000000
703 190.00000000 230.00000000  70.00000000 500.00000000
704 190.00000000 230.00000000  70.00000000 500.00000000
705 190.00000000 230.00000000  70.00000000 500.00000000
706 190.00000000 230.00000000  70.00000000 500.00000000
707 190.00000000 230.00000000  70.00000000 500.00000000
708 190.00000000 230.00000000  70.00000000 500.00000000
709 190.00000000 230.00000000  70.00000000 500.00000000
710 190.00000000 230.00000000  70.00000000 500.00000000
711 190.00000000 230.00000000  70.00000000 500.00000000
712 190.00000000 230.00000000  70.00000000 500.00000000
713 190.00000000 230.00000000  70.00000000 500.00000000
714 190.00000000 230.00000000  70.00000000 500.00000000
715 190.00000000 230.00000000  70.00000000 500.00000000
716 190.00000000 230.00000000  70.00000000 500.00000000
717 190.00000000 230.00000000  70.00000000 500.00000000
718 190.00000000 230.00000000  70.00000000 500.00000000
719 190.00000000 230.00000000  70.00000000 500.00000000
720 190.00000000 230.00000000  70.00000000 500.00000000
721 190.00000000 230.00000000  70.00000000 500.00000000
722 190.00000000 230.00000000  70.00000000 500.00000000
723 190.00000000 230.00000000  70.00000000 500.00000000
724 190.00000000 230.00000000  70.00000000 500.00000000
725 190.00000000 230.00000000  70.00000000 500.00000000
726 190.00000000 230.00000000  70.00000000 500.00000000
727 190.00000000 230.00000000  70.00000000 500.00000000
728 190.00000000 230.00000000  70.00000000 500.00000000
729 190.00000000 230.00000000  70.00000000 500.00000000
730 190.00000000 230.00000000  70.00000000 500.00000000
731 190.00000000 230.00000000  70.00000000 500.00000000
732 190.00000000 230.00000000  70.00000000 500.00000000
733 190.00000000 230.00000000  70.00000000 500.00000000
734 190.00000000 230.00000000  70.00000000 500.00000000
735 190.00000000 230.00000000  70.00000000 500.00000000
736 190.00000000 230.00000000  70.00000000 500.00000000
737 190.00000000 230.00000000  70.00000000 500.00000000
738 190.00000000 230.00000000  70.00000000 500.00000000
739 190.00000000 230.00000000  70.00000000 500.00000000
740 190.00000000 230.00000000  70.00000000 500.00000000
741 190.00000000 230.00000000  70.00000000 500.00000000
742 190.00000000 230.00000000  70.00000000 500.00000000
743 190.00000000 230.00000000  70.00000000 500.00000000
744 190.00000000 230.00000000  70.00000000 500.00000000
745 190.00000000 230.00000000  70.00000000 500.00000000
746 190.00000000 230.00000000  70.00000000 500.00000000
747 190.00000000 230.00000000  70.00000000 500.00000000
748 190.00000000 230.00000000  70.00000000 500.00000000
749 190.00000000 230.00000000  70.00000000 500.00000000
750 190.00000000 230.00000000  70.00000000 500.00000000
751 190.00000000 230.00000000  70.00000000 500.00000000
752 190.00000000 230.00000000  70.00000000 500.00000000
753 190.00000000 230.00000000  70.00000000 500.00000000
754 190.00000000 230.00000000  70.00000000 500.00000000
755 190.00000000 230.00000000  70.00000000 500.00000000
756 190.00000000 230.00000000  70.00000000 500.00000000
757 190.00000000 190.00000000  70.00000000 500.00000000
758 190.00000000 190.00000000  70.00000000 500.00000000
759 190.00000000 190.00000000  70.00000000 500.00000000
760 190.00000000 190.00000000  70.00000000 500.00000000
761 190.00000000 190.00000000  70.00000000 500.00000000
762 190.00000000 190.00000000  70.00000000 500.00000000
763 190.00000000 190.00000000  70.00000000 500.00000000
764 190.00000000 190.00000000  70.00000000 500.00000000
765 190.00000000 190.00000000  70.00000000 500.00000000
766 190.00000000 190.00000000  70.00000000 500.00000000
767 190.00000000 190.00000000  70.00000000 500.00000000
768 190.00000000 190.00000000  70.00000000 500.00000000
769 190.00000000 190.00000000  70.00000000 500.00000000
770 190.00000000 190.00000000  70.00000000 500.00000000
771 190.00000000 190.00000000  70.00000000 500.00000000
772 190.00000000 190.00000000  70.00000000 500.00000000
773 190.00000000 190.00000000  70.00000000 500.00000000
774 190.00000000 190.00000000  70.00000000 500.00000000
775 190.00000000 190.00000000  70.00000000 500.00000000
776 190.00000000 190.00000000  70.00000000 500.00000000
777 190.00000000 190.00000000  70.00000000 500.00000000
778 190.00000000 190.00000000  70.00000000 500.00000000
779 190.00000000 190.00000000  70.00000000 500.00000000
780 190.00000000 190.00000000  70.00000000 500.00000000
781 190.00000000 190.00000000  70.00000000 500.00000000
782 190.00000000 190.00000000  70.00000000 500.00000000
783 190.00000000 190.00000000  70.00000000 500.00000000
784 190.00000000 190.00000000  70.00000000 500.00000000
785 190.00000000 190.00000000  70.00000000 500.00000000
786 190.00000000 190.00000000  70.00000000 500.00000000
787 190.00000000 190.00000000  70.00000000 500.00000000
788 190.00000000 190.00000000  70.00000000 500.00000000
789 190.00000000 190.00000000  70.00000000 500.00000000
790 190.00000000 190.00000000  70.00000000 500.00000000
791 190.00000000 190.00000000  70.00000000 500.00000000
792 190.00000000 190.00000000  70.00000000 500.00000000
793 190.00000000 190.00000000  70.00000000 500.00000000
794 190.00000000 190.00000000  70.00000000 500.00000000
795 190.00000000 190.00000000  70.00000000 500.00000000
796 190.00000000 190.00000000  70.00000000 500.00000000
797 190.00000000 190.00000000  70.00000000 500.00000000
798 190.00000000 190.00000000  70.00000000 500.00000000
799 190.00000000 190.00000000  70.00000000 500.00000000
800 190.00000000 190.00000000  70.00000000 500.00000000
801 190.00000000 190.00000000  70.00000000 500.00000000
802 190.00000000 190.00000000  70.00000000 500.00000000
803 190.00000000 190.00000000  70.00000000 500.00000000
804 190.00000000 190.00000000  70.00000000 500.00000000
805 190.00000000 190.00000000  70.00000000 500.00000000
806 190.00000000 190.00000000  70.00000000 500.00000000
807 190.00000000 190.00000000  70.00000000 500.00000000
808 190.00000000 190.00000000  70.00000000 500.00000000
809 190.00000000 190.00000000  70.00000000 500.00000000
810 190.00000000 190.00000000  70.00000000 500.00000000
811 190.00000000 190.00000000  70.00000000 500.00000000
812 190.00000000 190.00000000  70.00000000 500.00000000
813 190.00000000 190.00000000  70.00000000 500.00000000
814 190.00000000 190.00000000  70.00000000 500.00000000
815 190.00000000 190.00000000  70.00000000 500.00000000
816 190.00000000 190.00000000  70.00000000 500.00000000
817 190.00000000 190.00000000  70.00000000 500.00000000
818 190.00000000 190.00000000  70.00000000 500.00000000
819 190.00000000 190.00000000  70.00000000 500.00000000
820 190.00000000 190.00000000  70.00000000 500.00000000
821 190.00000000 190.00000000  70.00000000 500.00000000
822 190.00000000 190.00000000  70.00000000 500.00000000
823 190.00000000 190.00000000  70.00000000 500.00000000
824 190.00000000 190.00000000  70.00000000 500.00000000
825 190.00000000 190.00000000  70.00000000 500.00000000
826 190.00000000 190.00000000  70.00000000 500.00000000
827 190.00000000 190.00000000  70.00000000 500.00000000
828 190.00000000 190.00000000  70.00000000 500.00000000
829 190.00000000 190.00000000  70.00000000 500.00000000
830 190.00000000 190.00000000  70.00000000 500.00000000
831 190.00000000 190.00000000  70.00000000 500.00000000
832 190.00000000 190.00000000  70.00000000 500.00000000
833 190.00000000 190.00000000  70.00000000 500.00000000
834 190.00000000 190.00000000  70.00000000 500.00000000
835 190.00000000 190.00000000  70.00000000 500.00000000
836 190.00000000 190.00000000  70.00000000 500.00000000
837 190.00000000 190.00000000  70.00000000 500.00000000
838 190.00000000 190.00000000  70.00000000 500.00000000
839 190.00000000 190.00000000  70.00000000 500.00000000
840 190.00000000 190.00000000  70.00000000 500.00000000
841 190.00000000 190.00000000  70.00000000 500.00000000
842 190.00000000 190.00000000  70.00000000 500.00000000
843 190.00000000 190.00000000  70.00000000 500.00000000
844 190.00000000 190.00000000  70.00000000 500.00000000
845 190.00000000 190.00000000  70.00000000 500.00000000
846 190.00000000 190.00000000  70.00000000 500.00000000
847 190.00000000 190.00000000  70.00000000 500.00000000
848 190.00000000 190.00000000  70.00000000 500.00000000
849 190.00000000 190.00000000  70.00000000 500.00000000
850 190.00000000 190.00000000  70.00000000 500.00000000
851 190.00000000 190.00000000  70.00000000 500.00000000
852 190.00000000 190.00000000  70.00000000 500.00000000
853 190.00000000 190.00000000  70.00000000 500.00000000
854 190.00000000 190.00000000  70.00000000 500.00000000
855 190.00000000 190.00000000  70.00000000 500.00000000
856 190.00000000 190.00000000  70.00000000 500.00000000
857 190.00000000 190.00000000  70.00000000 500.00000000
858 190.00000000 190.00000000  70.00000000 500.00000000
859 190.00000000 190.00000000  70.00000000 500.00000000
860 190.00000000 190.00000000  70.00000000 500.00000000
861 190.00000000 190.00000000  70.00000000 500.00000000
862 190.00000000 190.00000000  70.00000000 500.00000000
863 190.00000000 190.00000000  70.00000000 500.00000000
864 190.00000000 190.00000000  70.00000000 500.00000000
865 310.00000000 310.00000000  70.00000000 500.00000000
866 310.00000000 310.00000000  70.00000000 500.00000000
867 310.00000000 310.00000000  70.00000000 500.00000000
868 310.00000000 310.00000000  70.00000000 500.00000000
869 310.00000000 310.00000000  70.00000000 500.00000000
870 310.00000000 310.00000000  70.00000000 500.00000000
871 310.00000000 310.00000000  70.00000000 500.00000000
872 310.00000000 310.00000000  70.00000000 500.00000000
873 310.00000000 310.00000000  70.00000000 500.00000000
874 310.00000000 310.00000000  70.00000000 500.00000000
875 310.00000000 310.00000000  70.00000000 500.00000000
876 310.00000000 310.00000000  70.00000000 500.00000000
877 310.00000000 310.00000000  70.00000000 500.00000000
878 310.00000000 310.00000000  70.00000000 500.00000000
879 310.00000000 310.00000000  70.00000000 500.00000000
880 310.00000000 310.00000000  70.00000000 500.00000000
881 310.00000000 310.00000000  70.00000000 500.00000000
882 310.00000000 310.00000000  70.00000000 500.00000000
883 310.00000000 310.00000000  70.00000000 500.00000000
884 310.00000000 310.00000000  70.00000000 500.00000000
885 310.00000000 310.00000000  70.00000000 500.00000000
886 310.00000000 310.00000000  70.00000000 500.00000000
887 310.00000000 310.00000000  70.00000000 500.00000000
888 310.00000000 310.00000000  70.00000000 500.00000000
889 310.00000000 310.00000000  70.00000000 500.00000000
890 310.00000000 310.00000000  70.00000000 500.00000000
891 310.00000000 310.00000000  70.00000000 500.00000000
892 310.00000000 310.00000000  70.00000000 500.00000000
893 310.00000000 310.00000000  70.00000000 500.00000000
894 310.00000000 310.00000000  70.00000000 500.00000000
895 310.00000000 310.00000000  70.00000000 500.00000000
896 310.00000000 310.00000000  70.00000000 500.00000000
897 310.00000000 310.00000000  70.00000000 500.00000000
898 310.00000000 310.00000000  70.00000000 500.00000000
899 310.00000000 310.00000000  70.00000000 500.00000000
900 310.00000000 310.00000000  70.00000000 500.00000000
901 310.00000000 310.00000000  70.00000000 500.00000000
902 310.00000000 310.00000000  70.00000000 500.00000000
903 310.00000000 310.00000000  70.00000000 500.00000000
904 310.00000000 310.00000000  70.00000000 500.00000000
905 310.00000000 310.00000000  70.00000000 500.00000000
906 310.00000000 310.00000000  70.00000000 500.00000000
907 310.00000000 310.00000000  70.00000000 500.00000000
908 310.00000000 310.00000000  70.00000000 500.00000000
909 310.00000000 310.00000000  70.00000000 500.00000000
910 310.00000000 310.00000000  70.00000000 500.00000000
911 310.00000000 310.00000000  70.00000000 500.00000000
912 310.00000000 310.00000000  70.00000000 500.00000000
913 310.00000000 310.00000000  70.00000000 500.00000000
914 310.00000000 310.00000000  70.00000000 500.00000000
915 310.00000000 310.00000000  70.00000000 500.00000000
916 310.00000000 310.00000000  70.00000000 500.00000000
917 310.00000000 310.00000000  70.00000000 500.00000000
918 310.00000000 310.00000000  70.00000000 500.00000000
919 310.00000000 310.00000000  70.00000000 500.00000000
920 310.00000000 310.00000000  70.00000000 500.00000000
921 310.00000000 310.00000000  70.00000000 500.00000000
922 310.00000000 310.00000000  70.00000000 500.00000000
923 310.00000000 310.00000000  70.00000000 500.00000000
924 310.00000000 310.00000000  70.00000000 500.00000000
925 310.00000000 310.00000000  70.00000000 500.00000000
926 310.00000000 310.00000000  70.00000000 500.00000000
927 310.00000000 310.00000000  70.00000000 500.00000000
928 310.00000000 310.00000000  70.00000000 500.00000000
929 310.00000000 310.00000000  70.00000000 500.00000000
930 310.00000000 310.00000000  70.00000000 500.00000000
931 310.00000000 310.00000000  70.00000000 500.00000000
932 310.00000000 310.00000000  70.00000000 500.00000000
933 310.00000000 310.00000000  70.00000000 500.00000000
934 310.00000000 310.00000000  70.00000000 500.00000000
935 310.00000000 310.00000000  70.00000000 500.00000000
936 310.00000000 310.00000000  70.00000000 500.00000000
937 310.00000000 310.00000000  70.00000000 500.00000000
938 310.00000000 310.00000000  70.00000000 500.00000000
939 310.00000000 310.00000000  70.00000000 500.00000000
940 310.00000000 310.00000000  70.00000000 500.00000000
941 310.00000000 310.00000000  70.00000000 500.00000000
942 310.00000000 310.00000000  70.00000000 500.00000000
943 310.00000000 310.00000000  70.00000000 500.00000000
944 310.00000000 310.00000000  70.00000000 500.00000000
945 310.00000000 310.00000000  70.00000000 500.00000000
946 310.00000000 310.00000000  70.00000000 500.00000000
947 310.00000000 310.00000000  70.00000000 500.00000000
948 310.00000000 310.00000000  70.00000000 500.00000000
949 310.00000000 310.00000000  70.00000000 500.00000000
950 310.00000000 310.00000000  70.00000000 500.00000000
951 310.00000000 310.00000000  70.00000000 500.00000000
952 310.00000000 310.00000000  70.00000000 500.00000000
953 310.00000000 310.00000000  70.00000000 500.00000000
954 310.00000000 310.00000000  70.00000000 500.00000000
955 310.00000000 310.00000000  70.00000000 500.00000000
956 310.00000000 310.00000000  70.00000000 500.00000000
957 310.00000000 310.00000000  70.00000000 500.00000000
958 310.00000000 310.00000000  70.00000000 500.00000000
959 310.00000000 310.00000000  70.00000000 500.00000000
960 310.00000000 310.00000000  70.00000000 500.00000000
961 310.00000000 310.00000000  70.00000000 500.00000000
962 310.00000000 310.00000000  70.00000000 500.00000000
963 310.00000000 310.00000000  70.00000000 500.00000000
964 310.00000000 310.00000000  70.00000000 500.00000000
965 310.00000000 310.00000000  70.00000000 500.00000000
966 310.00000000 310.00000000  70.00000000 500.00000000
967 310.00000000 310.00000000  70.00000000 500.00000000
968 310.00000000 310.00000000  70.00000000 500.00000000
969 310.00000000 310.00000000  70.00000000 500.00000000
970 310.00000000 310.00000000  70.00000000 500.00000000
971 310.00000000 310.00000000  70.00000000 500.00000000
972 310.00000000 310.00000000  70.00000000 500.00000000
973 310.00000000 270.00000000  70.00000000 500.00000000
974 310.00000000 270.00000000  70.00000000 500.00000000
975 310.00000000 270.00000000  70.00000000 500.00000000
976 310.00000000 270.00000000  70.00000000 500.00000000
977 310.00000000 270.00000000  70.00000000 500.00000000
978 310.00000000 270.00000000  70.00000000 500.00000000
979 310.00000000 270.00000000  70.00000000 500.00000000
980 310.00000000 270.00000000  70.00000000 500.00000000
981 310.00000000 270.00000000  70.00000000 500.00000000
982 310.00000000 270.00000000  70.00000000 500.00000000
983 310.00000000 270.00000000  70.00000000 500.00000000
984 310.00000000 270.00000000  70.00000000 500.00000000
985 310.00000000 270.00000000  70.00000000 500.00000000
986 310.00000000 270.00000000  70.00000000 500.00000000
987 310.00000000 270.00000000  70.00000000 500.00000000
988 310.00000000 270.00000000  70.00000000 500.00000000
989 310.00000000 270.00000000  70.00000000 500.00000000
990 310.00000000 270.00000000  70.00000000 500.00000000
991 310.00000000 270.00000000  70.00000000 500.00000000
992 310.00000000 270.00000000  70.00000000 500.00000000
993 310.00000000 270.00000000  70.00000000 500.00000000
994 310.00000000 270.00000000  70.00000000 500.00000000
995 310.00000000 270.00000000  70.00000000 500.00000000
996 310.00000000 270.00000000  70.00000000 500.00000000
997 310.00000000 270.00000000  70.00000000 500.00000000
998 310.00000000 270.00000000  70.00000000 500.00000000
999 310.00000000 270.00000000  70.00000000 500.00000000
1000 310.00000000 270.00000000  70.00000000 500.00000000
1001 310.00000000 270.00000000  70.00000000 500.00000000
1002 310.00000000 270.00000000  70.00000000 500.00000000
1003 310.00000000 270.00000000  70.00000000 500.00000000
1004 310.00000000 270.00000000  70.00000000 500.00000000
1005 310.00000000 270.00000000  70.00000000 500.00000000
1006 310.00000000 270.00000000  70.00000000 500.00000000
1007 310.00000000 270.00000000  70.00000000 500.00000000
1008 310.00000000 270.00000000  70.00000000 500.00000000
1009 310.00000000 270.00000000  70.00000000 500.00000000
1010 310.00000000 270.00000000  70.00000000 500.00000000
1011 310.00000000 270.00000000  70.00000000 500.00000000
1012 310.00000000 270.00000000  70.00000000 500.00000000
1013 310.00000000 270.00000000  70.00000000 500.00000000
1014 310.00000000 270.00000000  70.00000000 500.00000000
1015 310.00000000 270.00000000  70.00000000 500.00000000
1016 310.00000000 270.00000000  70.00000000 500.00000000
1017 310.00000000 270.00000000  70.00000000 500.00000000
1018 310.00000000 270.00000000  70.00000000 500.00000000
1019 310.00000000 270.00000000  70.00000000 500.00000000
1020 310.00000000 270.00000000  70.00000000 500.00000000
1021 310.00000000 270.00000000  70.00000000 500.00000000
1022 310.00000000 270.00000000  70.00000000 500.00000000
1023 310.00000000 270.00000000  70.00000000 500.00000000
1024 310.00000000 270.00000000  70.00000000 500.00000000
1025 310.00000000 270.00000000  70.00000000 500.00000000
1026 310.00000000 270.00000000  70.00000000 500.00000000
1027 310.00000000 270.00000000  70.00000000 500.00000000
1028 310.00000000 270.00000000  70.00000000 500.00000000
1029 310.00000000 270.00000000  70.00000000 500.00000000
1030 310.00000000 270.00000000  70.00000000 500.00000000
1031 310.00000000 270.00000000  70.00000000 500.00000000
1032 310.00000000 270.00000000  70.00000000 500.00000000
1033 310.00000000 270.00000000  70.00000000 500.00000000
1034 310.00000000 270.00000000  70.00000000 500.00000000
1035 310.00000000 270.00000000  70.00000000 500.00000000
1036 310.00000000 270.00000000  70.00000000 500.00000000
1037 310.00000000 270.00000000  70.00000000 500.00000000
1038 310.00000000 270.00000000  70.00000000 500.00000000
1039 310.00000000 270.00000000  70.00000000 500.00000000
1040 310.00000000 270.00000000  70.00000000 500.00000000
1041 310.00000000 270.00000000  70.00000000 500.00000000
1042 310.00000000 270.00000000  70.00000000 500.00000000
1043 310.00000000 270.00000000  70.00000000 500.00000000
1044 310.00000000 270.00000000  70.00000000 500.00000000
1045 310.00000000 270.00000000  70.00000000 500.00000000
1046 310.00000000 270.00000000  70.00000000 500.00000000
1047 310.00000000 270.00000000  70.00000000 500.00000000
1048 310.00000000 270.00000000  70.00000000 500.00000000
1049 310.00000000 270.00000000  70.00000000 500.00000000
1050 310.00000000 270.00000000  70.00000000 500.00000000
1051 310.00000000 270.00000000  70.00000000 500.00000000
1052 310.00000000 270.00000000  70.00000000 500.00000000
1053 310.00000000 270.00000000  70.00000000 500.00000000
1054 310.00000000 270.00000000  70.00000000 500.00000000
1055 310.00000000 270.00000000  70.00000000 500.00000000
1056 310.00000000 270.00000000  70.00000000 500.00000000
1057 310.00000000 270.00000000  70.00000000 500.00000000
1058 310.00000000 270.00000000  70.00000000 500.00000000
1059 310.00000000 270.00000000  70.00000000 500.00000000
1060 310.00000000 270.00000000  70.00000000 500.00000000
1061 310.00000000 270.00000000  70.00000000 500.00000000
1062 310.00000000 270.00000000  70.00000000 500.00000000
1063 310.00000000 270.00000000  70.00000000 500.00000000
1064 310.00000000 270.00000000  70.00000000 500.00000000
1065 310.00000000 270.00000000  70.00000000 500.00000000
1066 310.00000000 270.00000000  70.00000000 500.00000000
1067 310.00000000 270.00000000  70.00000000 500.00000000
1068 310.00000000 270.00000000  70.00000000 500.00000000
1069 310.00000000 270.00000000  70.00000000 500.00000000
1070 310.00000000 270.00000000  70.00000000 500.00000000
1071 310.00000000 270.00000000  70.00000000 500.00000000
1072 310.00000000 270.00000000  70.00000000 500.00000000
