 90.00   0.00 45000.00
 45.00 -30.00     1.00
171
-4.80000000e+02 -3.60000000e+02 4.00000000e+01 -5.817852e-01 1.000000e+00
-3.60000000e+02 -3.60000000e+02 4.00000000e+01 -5.874666e-01 1.000000e+00
-2.40000000e+02 -3.60000000e+02 4.00000000e+01 -1.827443e-01 1.000000e+00
-1.20000000e+02 -3.60000000e+02 4.00000000e+01 9.474384e-01 1.000000e+00
0.00000000e+00 -3.60000000e+02 4.00000000e+01 2.135996e+00 1.000000e+00
1.20000000e+02 -3.60000000e+02 4.00000000e+01 2.029858e+00 1.000000e+00
2.40000000e+02 -3.60000000e+02 4.00000000e+01 1.071414e+00 1.000000e+00
3.60000000e+02 -3.60000000e+02 4.00000000e+01 3.387957e-01 1.000000e+00
4.80000000e+02 -3.60000000e+02 4.00000000e+01 6.120905e-03 1.000000e+00
-4.80000000e+02 -3.20000000e+02 4.00000000e+01 -6.732240e-01 1.000000e+00
-3.60000000e+02 -3.20000000e+02 4.00000000e+01 -6.988712e-01 1.000000e+00
-2.40000000e+02 -3.20000000e+02 4.00000000e+01 -1.398914e-01 1.000000e+00
-1.20000000e+02 -3.20000000e+02 4.00000000e+01 1.657122e+00 1.000000e+00
0.00000000e+00 -3.20000000e+02 4.00000000e+01 3.659420e+00 1.000000e+00
1.20000000e+02 -3.20000000e+02 4.00000000e+01 3.302181e+00 1.000000e+00
2.40000000e+02 -3.20000000e+02 4.00000000e+01 1.606092e+00 1.000000e+00
3.60000000e+02 -3.20000000e+02 4.00000000e+01 4.844047e-01 1.000000e+00
4.80000000e+02 -3.20000000e+02 4.00000000e+01 3.033124e-02 1.000000e+00
-4.80000000e+02 -2.80000000e+02 4.00000000e+01 -7.809462e-01 1.000000e+00
-3.60000000e+02 -2.80000000e+02 4.00000000e+01 -8.459736e-01 1.000000e+00
-2.40000000e+02 -2.80000000e+02 4.00000000e+01 -9.582404e-02 1.000000e+00
-1.20000000e+02 -2.80000000e+02 4.00000000e+01 2.781446e+00 1.000000e+00
0.00000000e+00 -2.80000000e+02 4.00000000e+01 6.259091e+00 1.000000e+00
1.20000000e+02 -2.80000000e+02 4.00000000e+01 5.332413e+00 1.000000e+00
2.40000000e+02 -2.80000000e+02 4.00000000e+01 2.341389e+00 1.000000e+00
3.60000000e+02 -2.80000000e+02 4.00000000e+01 6.552185e-01 1.000000e+00
4.80000000e+02 -2.80000000e+02 4.00000000e+01 5.290314e-02 1.000000e+00
-4.80000000e+02 -2.40000000e+02 4.00000000e+01 -9.060945e-01 1.000000e+00
-3.60000000e+02 -2.40000000e+02 4.00000000e+01 -1.040908e+00 1.000000e+00
-2.40000000e+02 -2.40000000e+02 4.00000000e+01 -7.926567e-02 1.000000e+00
-1.20000000e+02 -2.40000000e+02 4.00000000e+01 4.521374e+00 1.000000e+00
0.00000000e+00 -2.40000000e+02 4.00000000e+01 1.072674e+01 1.000000e+00
1.20000000e+02 -2.40000000e+02 4.00000000e+01 8.542709e+00 1.000000e+00
2.40000000e+02 -2.40000000e+02 4.00000000e+01 3.311586e+00 1.000000e+00
3.60000000e+02 -2.40000000e+02 4.00000000e+01 8.414695e-01 1.000000e+00
4.80000000e+02 -2.40000000e+02 4.00000000e+01 6.968363e-02 1.000000e+00
-4.80000000e+02 -2.00000000e+02 4.00000000e+01 -1.048384e+00 1.000000e+00
-3.60000000e+02 -2.00000000e+02 4.00000000e+01 -1.296453e+00 1.000000e+00
-2.40000000e+02 -2.00000000e+02 4.00000000e+01 -1.509635e-01 1.000000e+00
-1.20000000e+02 -2.00000000e+02 4.00000000e+01 7.090503e+00 1.000000e+00
0.00000000e+00 -2.00000000e+02 4.00000000e+01 1.835647e+01 1.000000e+00
1.20000000e+02 -2.00000000e+02 4.00000000e+01 1.348332e+01 1.000000e+00
2.40000000e+02 -2.00000000e+02 4.00000000e+01 4.510145e+00 1.000000e+00
3.60000000e+02 -2.00000000e+02 4.00000000e+01 1.023021e+00 1.000000e+00
4.80000000e+02 -2.00000000e+02 4.00000000e+01 7.531687e-02 1.000000e+00
-4.80000000e+02 -1.60000000e+02 4.00000000e+01 -1.205277e+00 1.000000e+00
-3.60000000e+02 -1.60000000e+02 4.00000000e+01 -1.622182e+00 1.000000e+00
-2.40000000e+02 -1.60000000e+02 4.00000000e+01 -4.152949e-01 1.000000e+00
-1.20000000e+02 -1.60000000e+02 4.00000000e+01 1.053817e+01 1.000000e+00
0.00000000e+00 -1.60000000e+02 4.00000000e+01 3.090028e+01 1.000000e+00
1.20000000e+02 -1.60000000e+02 4.00000000e+01 2.063083e+01 1.000000e+00
2.40000000e+02 -1.60000000e+02 4.00000000e+01 5.839711e+00 1.000000e+00
3.60000000e+02 -1.60000000e+02 4.00000000e+01 1.167899e+00 1.000000e+00
4.80000000e+02 -1.60000000e+02 4.00000000e+01 6.382925e-02 1.000000e+00
-4.80000000e+02 -1.20000000e+02 4.00000000e+01 -1.371259e+00 1.000000e+00
-3.60000000e+02 -1.20000000e+02 4.00000000e+01 -2.018137e+00 1.000000e+00
-2.40000000e+02 -1.20000000e+02 4.00000000e+01 -1.011284e+00 1.000000e+00
-1.20000000e+02 -1.20000000e+02 4.00000000e+01 1.430570e+01 1.000000e+00
0.00000000e+00 -1.20000000e+02 4.00000000e+01 4.937253e+01 1.000000e+00
1.20000000e+02 -1.20000000e+02 4.00000000e+01 2.971484e+01 1.000000e+00
2.40000000e+02 -1.20000000e+02 4.00000000e+01 7.060237e+00 1.000000e+00
3.60000000e+02 -1.20000000e+02 4.00000000e+01 1.235234e+00 1.000000e+00
4.80000000e+02 -1.20000000e+02 4.00000000e+01 2.975438e-02 1.000000e+00
-4.80000000e+02 -8.00000000e+01 4.00000000e+01 -1.537570e+00 1.000000e+00
-3.60000000e+02 -8.00000000e+01 4.00000000e+01 -2.467572e+00 1.000000e+00
-2.40000000e+02 -8.00000000e+01 4.00000000e+01 -2.055566e+00 1.000000e+00
-1.20000000e+02 -8.00000000e+01 4.00000000e+01 1.665336e+01 1.000000e+00
0.00000000e+00 -8.00000000e+01 4.00000000e+01 7.011431e+01 1.000000e+00
1.20000000e+02 -8.00000000e+01 4.00000000e+01 3.852111e+01 1.000000e+00
2.40000000e+02 -8.00000000e+01 4.00000000e+01 7.791916e+00 1.000000e+00
3.60000000e+02 -8.00000000e+01 4.00000000e+01 1.184851e+00 1.000000e+00
4.80000000e+02 -8.00000000e+01 4.00000000e+01 -3.033504e-02 1.000000e+00
-4.80000000e+02 -4.00000000e+01 4.00000000e+01 -1.692742e+00 1.000000e+00
-3.60000000e+02 -4.00000000e+01 4.00000000e+01 -2.932752e+00 1.000000e+00
-2.40000000e+02 -4.00000000e+01 4.00000000e+01 -3.535821e+00 1.000000e+00
-1.20000000e+02 -4.00000000e+01 4.00000000e+01 1.505801e+01 1.000000e+00
0.00000000e+00 -4.00000000e+01 4.00000000e+01 8.138717e+01 1.000000e+00
1.20000000e+02 -4.00000000e+01 4.00000000e+01 4.263203e+01 1.000000e+00
2.40000000e+02 -4.00000000e+01 4.00000000e+01 7.644276e+00 1.000000e+00
3.60000000e+02 -4.00000000e+01 4.00000000e+01 9.924087e-01 1.000000e+00
4.80000000e+02 -4.00000000e+01 4.00000000e+01 -1.163131e-01 1.000000e+00
-4.80000000e+02 0.00000000e+00 4.00000000e+01 -1.824106e+00 1.000000e+00
-3.60000000e+02 0.00000000e+00 4.00000000e+01 -3.358647e+00 1.000000e+00
-2.40000000e+02 0.00000000e+00 4.00000000e+01 -5.227178e+00 1.000000e+00
-1.20000000e+02 0.00000000e+00 4.00000000e+01 8.533627e+00 1.000000e+00
0.00000000e+00 0.00000000e+00 4.00000000e+01 7.216619e+01 1.000000e+00
1.20000000e+02 0.00000000e+00 4.00000000e+01 3.842978e+01 1.000000e+00
2.40000000e+02 0.00000000e+00 4.00000000e+01 6.451904e+00 1.000000e+00
3.60000000e+02 0.00000000e+00 4.00000000e+01 6.637105e-01 1.000000e+00
4.80000000e+02 0.00000000e+00 4.00000000e+01 -2.236279e-01 1.000000e+00
-4.80000000e+02 4.00000000e+01 4.00000000e+01 -1.920029e+00 1.000000e+00
-3.60000000e+02 4.00000000e+01 4.00000000e+01 -3.686167e+00 1.000000e+00
-2.40000000e+02 4.00000000e+01 4.00000000e+01 -6.740595e+00 1.000000e+00
-1.20000000e+02 4.00000000e+01 4.00000000e+01 -6.336917e-01 1.000000e+00
0.00000000e+00 4.00000000e+01 4.00000000e+01 4.541647e+01 1.000000e+00
1.20000000e+02 4.00000000e+01 4.00000000e+01 2.694033e+01 1.000000e+00
2.40000000e+02 4.00000000e+01 4.00000000e+01 4.439502e+00 1.000000e+00
3.60000000e+02 4.00000000e+01 4.00000000e+01 2.389931e-01 1.000000e+00
4.80000000e+02 4.00000000e+01 4.00000000e+01 -3.436006e-01 1.000000e+00
-4.80000000e+02 8.00000000e+01 4.00000000e+01 -1.972227e+00 1.000000e+00
-3.60000000e+02 8.00000000e+01 4.00000000e+01 -3.870139e+00 1.000000e+00
-2.40000000e+02 8.00000000e+01 4.00000000e+01 -7.710012e+00 1.000000e+00
-1.20000000e+02 8.00000000e+01 4.00000000e+01 -8.435200e+00 1.000000e+00
0.00000000e+00 8.00000000e+01 4.00000000e+01 1.622171e+01 1.000000e+00
1.20000000e+02 8.00000000e+01 4.00000000e+01 1.343255e+01 1.000000e+00
2.40000000e+02 8.00000000e+01 4.00000000e+01 2.137470e+00 1.000000e+00
3.60000000e+02 8.00000000e+01 4.00000000e+01 -2.177158e-01 1.000000e+00
4.80000000e+02 8.00000000e+01 4.00000000e+01 -4.649923e-01 1.000000e+00
-4.80000000e+02 1.20000000e+02 4.00000000e+01 -1.977369e+00 1.000000e+00
-3.60000000e+02 1.20000000e+02 4.00000000e+01 -3.892942e+00 1.000000e+00
-2.40000000e+02 1.20000000e+02 4.00000000e+01 -7.976440e+00 1.000000e+00
-1.20000000e+02 1.20000000e+02 4.00000000e+01 -1.238372e+01 1.000000e+00
