  1.0290000e+002  1.0290000e+002 -5.2500000e+001  9.1885575e-016  9.1885575e-016 -7.5275683e-020
  2.7930000e+002  1.0290000e+002 -5.2500000e+001  9.1885893e-016  9.1885625e-016 -1.9587871e-019
  4.0530000e+002  1.0290000e+002 -5.2500000e+001  9.1888528e-016  9.1886676e-016 -2.0000268e-019
  4.9530000e+002  1.0290000e+002 -5.2500000e+001  9.1889512e-016  9.1887352e-016 -1.7552240e-019
  5.7030000e+002  1.0290000e+002 -5.2500000e+001  9.1889509e-016  9.1887682e-016 -1.4748305e-019
  6.4530000e+002  1.0290000e+002 -5.2500000e+001  9.1889044e-016  9.1887813e-016 -1.1806303e-019
  7.2030000e+002  1.0290000e+002 -5.2500000e+001  9.1888458e-016  9.1887691e-016 -9.0659347e-020
  8.1030000e+002  1.0290000e+002 -5.2500000e+001  9.1887974e-016  9.1887394e-016 -6.0505323e-020
  9.3630000e+002  1.0290000e+002 -5.2500000e+001  9.1887548e-016  9.1887233e-016 -2.5121763e-020
  1.1127000e+003  1.0290000e+002 -5.2500000e+001  9.1887192e-016  9.1887192e-016  2.2072963e-032
  1.0290000e+002  2.7930000e+002 -5.2500000e+001  9.1885625e-016  9.1885893e-016 -1.9587871e-019
  2.7930000e+002  2.7930000e+002 -5.2500000e+001  9.1887440e-016  9.1887440e-016 -4.1831827e-019
  4.0530000e+002  2.7930000e+002 -5.2500000e+001  9.1891494e-016  9.1889400e-016 -3.7072378e-019
  4.9530000e+002  2.7930000e+002 -5.2500000e+001  9.1891944e-016  9.1889144e-016 -2.7826545e-019
  5.7030000e+002  2.7930000e+002 -5.2500000e+001  9.1890929e-016  9.1887961e-016 -1.9797728e-019
  6.4530000e+002  2.7930000e+002 -5.2500000e+001  9.1889240e-016  9.1888049e-016 -1.3697646e-019
  7.2030000e+002  2.7930000e+002 -5.2500000e+001  9.1887703e-016  9.1888257e-016 -1.0136150e-019
  8.1030000e+002  2.7930000e+002 -5.2500000e+001  9.1887366e-016  9.1887629e-016 -6.0908600e-020
  9.3630000e+002  2.7930000e+002 -5.2500000e+001  9.1887479e-016  9.1887479e-016 -2.4558917e-031
  1.1127000e+003  2.7930000e+002 -5.2500000e+001  9.1887233e-016  9.1887548e-016  2.5121763e-020
  1.0290000e+002  4.0530000e+002 -5.2500000e+001  9.1886676e-016  9.1888528e-016 -2.0000268e-019
  2.7930000e+002  4.0530000e+002 -5.2500000e+001  9.1889400e-016  9.1891494e-016 -3.7072378e-019
  4.0530000e+002  4.0530000e+002 -5.2500000e+001  9.1891185e-016  9.1891185e-016 -2.3271419e-019
  4.9530000e+002  4.0530000e+002 -5.2500000e+001  9.1888150e-016  9.1883412e-016 -6.5060486e-020
  5.7030000e+002  4.0530000e+002 -5.2500000e+001  9.1886971e-016  9.1872482e-016  5.0425046e-020
  6.4530000e+002  4.0530000e+002 -5.2500000e+001  9.1886182e-016  9.1874810e-016  9.1061163e-020
  7.2030000e+002  4.0530000e+002 -5.2500000e+001  9.1884647e-016  9.1883312e-016  1.7972978e-020
  8.1030000e+002  4.0530000e+002 -5.2500000e+001  9.1885986e-016  9.1885986e-016 -9.9305913e-031
  9.3630000e+002  4.0530000e+002 -5.2500000e+001  9.1887629e-016  9.1887366e-016  6.0908600e-020
  1.1127000e+003  4.0530000e+002 -5.2500000e+001  9.1887394e-016  9.1887974e-016  6.0505323e-020
  1.0290000e+002  4.9530000e+002 -5.2500000e+001  9.1887352e-016  9.1889512e-016 -1.7552240e-019
  2.7930000e+002  4.9530000e+002 -5.2500000e+001  9.1889144e-016  9.1891944e-016 -2.7826545e-019
  4.0530000e+002  4.9530000e+002 -5.2500000e+001  9.1883412e-016  9.1888150e-016 -6.5060486e-020
  4.9530000e+002  4.9530000e+002 -5.2500000e+001  9.1868315e-016  9.1868315e-016  1.6644883e-019
  5.7030000e+002  4.9530000e+002 -5.2500000e+001  9.1864547e-016  9.1834265e-016  2.6496207e-019
  6.4530000e+002  4.9530000e+002 -5.2500000e+001  9.1869382e-016  9.1840837e-016  2.9376702e-019
  7.2030000e+002  4.9530000e+002 -5.2500000e+001  9.1874267e-016  9.1874267e-016 -2.9615085e-030
  8.1030000e+002  4.9530000e+002 -5.2500000e+001  9.1883312e-016  9.1884647e-016 -1.7972978e-020
  9.3630000e+002  4.9530000e+002 -5.2500000e+001  9.1888257e-016  9.1887703e-016  1.0136150e-019
  1.1127000e+003  4.9530000e+002 -5.2500000e+001  9.1887691e-016  9.1888458e-016  9.0659347e-020
  1.0290000e+002  5.7030000e+002 -5.2500000e+001  9.1887682e-016  9.1889509e-016 -1.4748305e-019
  2.7930000e+002  5.7030000e+002 -5.2500000e+001  9.1887961e-016  9.1890929e-016 -1.9797728e-019
  4.0530000e+002  5.7030000e+002 -5.2500000e+001  9.1872482e-016  9.1886971e-016  5.0425046e-020
  4.9530000e+002  5.7030000e+002 -5.2500000e+001  9.1834265e-016  9.1864547e-016  2.6496207e-019
  5.7030000e+002  5.7030000e+002 -5.2500000e+001  9.1808062e-016  9.1808062e-016  1.0678772e-019
  6.4530000e+002  5.7030000e+002 -5.2500000e+001  9.1812266e-016  9.1812266e-016 -4.0603659e-030
  7.2030000e+002  5.7030000e+002 -5.2500000e+001  9.1840837e-016  9.1869382e-016 -2.9376702e-019
  8.1030000e+002  5.7030000e+002 -5.2500000e+001  9.1874810e-016  9.1886182e-016 -9.1061163e-020
  9.3630000e+002  5.7030000e+002 -5.2500000e+001  9.1888049e-016  9.1889240e-016  1.3697646e-019
